gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk
778431,2025-08-09,2025,687859,L,572955,R,field_out,False,False
778431,2025-08-09,2025,669397,R,666277,R,field_out,False,False
778431,2025-08-09,2025,595777,L,666277,R,walk,False,True
778431,2025-08-09,2025,621566,L,666277,R,single,False,False
778431,2025-08-09,2025,686948,L,666277,R,single,False,False
778431,2025-08-09,2025,669221,R,666277,R,strikeout,True,False
778431,2025-08-09,2025,671739,L,666277,R,home_run,False,False
778431,2025-08-09,2025,645277,L,666277,R,field_out,False,False
778431,2025-08-09,2025,691594,R,669276,L,field_out,False,False
778431,2025-08-09,2025,672640,R,669276,L,field_out,False,False
778431,2025-08-09,2025,669364,R,669276,L,field_out,False,False
778431,2025-08-09,2025,642201,R,676604,R,field_out,False,False
778431,2025-08-09,2025,805373,R,676604,R,strikeout,True,False
778431,2025-08-09,2025,669397,R,676604,R,strikeout,True,False
778431,2025-08-09,2025,669065,L,641755,R,field_out,False,False
778431,2025-08-09,2025,682663,R,641755,R,field_error,False,False
778431,2025-08-09,2025,689414,L,641755,R,force_out,False,False
778431,2025-08-09,2025,805300,L,641755,R,strikeout,True,False
776824,2025-08-09,2025,802415,L,622491,R,field_out,False,False
776824,2025-08-09,2025,664040,L,622491,R,home_run,False,False
776824,2025-08-09,2025,691406,R,622491,R,field_out,False,False
776824,2025-08-09,2025,666139,L,622491,R,field_out,False,False
776824,2025-08-09,2025,668227,R,656876,R,single,False,False
776824,2025-08-09,2025,663728,L,656876,R,double_play,False,False
776824,2025-08-09,2025,677594,R,656876,R,field_out,False,False
776824,2025-08-09,2025,671976,L,622491,R,strikeout,True,False
776824,2025-08-09,2025,663968,L,622491,R,field_out,False,False
776824,2025-08-09,2025,676439,L,622491,R,strikeout,True,False
776824,2025-08-09,2025,593871,L,656876,R,strikeout,True,False
776824,2025-08-09,2025,553993,R,656876,R,field_out,False,False
776824,2025-08-09,2025,686527,L,656876,R,field_out,False,False
776824,2025-08-09,2025,670764,L,622491,R,strikeout,True,False
776824,2025-08-09,2025,656484,L,622491,R,field_out,False,False
776824,2025-08-09,2025,802415,L,622491,R,field_out,False,False
776824,2025-08-09,2025,456781,R,656876,R,single,False,False
776824,2025-08-09,2025,641487,L,656876,R,field_out,False,False
776824,2025-08-09,2025,702284,L,656876,R,field_out,False,False
776824,2025-08-09,2025,668227,R,656876,R,field_out,False,False
776824,2025-08-09,2025,664040,L,622491,R,field_out,False,False
776824,2025-08-09,2025,691406,R,622491,R,single,False,False
776824,2025-08-09,2025,666139,L,622491,R,grounded_into_double_play,False,False
776824,2025-08-09,2025,663728,L,656876,R,strikeout,True,False
776824,2025-08-09,2025,677594,R,656876,R,field_out,False,False
776824,2025-08-09,2025,593871,L,656876,R,field_out,False,False
776824,2025-08-09,2025,671976,L,622491,R,field_out,False,False
776824,2025-08-09,2025,663968,L,622491,R,single,False,False
776824,2025-08-09,2025,676439,L,622491,R,single,False,False
776824,2025-08-09,2025,670764,L,622491,R,field_out,False,False
776824,2025-08-09,2025,656484,L,622491,R,field_out,False,False
776824,2025-08-09,2025,553993,R,656876,R,strikeout,True,False
776824,2025-08-09,2025,686527,L,656876,R,field_out,False,False
776824,2025-08-09,2025,456781,R,656876,R,single,False,False
776824,2025-08-09,2025,641487,L,656876,R,force_out,False,False
776824,2025-08-09,2025,802415,L,622491,R,field_out,False,False
776824,2025-08-09,2025,664040,L,622491,R,field_out,False,False
776824,2025-08-09,2025,691406,R,622491,R,home_run,False,False
776824,2025-08-09,2025,666139,L,622491,R,strikeout,True,False
776824,2025-08-09,2025,702284,L,656876,R,strikeout,True,False
776824,2025-08-09,2025,668227,R,656876,R,single,False,False
776824,2025-08-09,2025,663728,L,656876,R,field_out,False,False
776824,2025-08-09,2025,677594,R,656876,R,field_out,False,False
776824,2025-08-09,2025,671976,L,622491,R,field_out,False,False
776824,2025-08-09,2025,663968,L,622491,R,strikeout,True,False
776824,2025-08-09,2025,676439,L,622491,R,field_out,False,False
776824,2025-08-09,2025,593871,R,664076,L,field_out,False,False
776824,2025-08-09,2025,553993,R,664076,L,field_out,False,False
776824,2025-08-09,2025,686527,L,664076,L,field_out,False,False
776824,2025-08-09,2025,670764,L,672841,R,field_out,False,False
776824,2025-08-09,2025,656484,L,672841,R,field_out,False,False
776824,2025-08-09,2025,802415,L,672841,R,field_out,False,False
776824,2025-08-09,2025,456781,R,643377,R,strikeout,True,False
776824,2025-08-09,2025,641487,L,643377,R,single,False,False
776824,2025-08-09,2025,702284,L,643377,R,single,False,False
776824,2025-08-09,2025,668227,R,643377,R,field_out,False,False
776824,2025-08-09,2025,663728,L,643377,R,home_run,False,False
776824,2025-08-09,2025,677594,R,643377,R,field_out,False,False
776824,2025-08-09,2025,664040,L,666374,R,strikeout,True,False
776824,2025-08-09,2025,691406,R,666374,R,strikeout,True,False
776824,2025-08-09,2025,666139,L,666374,R,strikeout,True,False
776821,2025-08-09,2025,607208,R,518876,R,field_out,False,False
776821,2025-08-09,2025,656941,L,518876,R,home_run,False,False
776821,2025-08-09,2025,547180,L,518876,R,hit_by_pitch,False,False
776821,2025-08-09,2025,592663,R,518876,R,walk,False,True
776821,2025-08-09,2025,592206,R,518876,R,force_out,False,False
776821,2025-08-09,2025,664059,R,650911,L,strikeout,True,False
776821,2025-08-09,2025,608369,L,650911,L,single,False,False
776821,2025-08-09,2025,543760,R,650911,L,single,False,False
776821,2025-08-09,2025,694671,R,650911,L,strikeout,True,False
776821,2025-08-09,2025,673962,R,650911,L,single,False,False
776821,2025-08-09,2025,666969,R,650911,L,field_out,False,False
776821,2025-08-09,2025,669016,L,518876,R,double,False,False
776821,2025-08-09,2025,596146,L,518876,R,field_out,False,False
776821,2025-08-09,2025,805249,R,518876,R,strikeout,True,False
776821,2025-08-09,2025,681082,L,518876,R,walk,False,True
776821,2025-08-09,2025,607208,R,518876,R,field_out,False,False
776821,2025-08-09,2025,669394,R,650911,L,field_error,False,False
776821,2025-08-09,2025,543309,R,650911,L,strikeout,True,False
776821,2025-08-09,2025,677649,R,650911,L,force_out,False,False
776821,2025-08-09,2025,664059,R,650911,L,field_out,False,False
776821,2025-08-09,2025,656941,L,518876,R,walk,False,True
776821,2025-08-09,2025,547180,L,518876,R,field_out,False,False
776821,2025-08-09,2025,592663,R,518876,R,strikeout,True,False
776821,2025-08-09,2025,592206,R,518876,R,field_out,False,False
776821,2025-08-09,2025,608369,L,650911,L,field_out,False,False
776821,2025-08-09,2025,543760,R,650911,L,field_out,False,False
776821,2025-08-09,2025,694671,R,650911,L,field_out,False,False
776821,2025-08-09,2025,669016,L,518876,R,home_run,False,False
776821,2025-08-09,2025,596146,L,518876,R,field_out,False,False
776821,2025-08-09,2025,805249,R,518876,R,walk,False,True
776821,2025-08-09,2025,681082,L,518876,R,walk,False,True
776821,2025-08-09,2025,607208,R,518876,R,double,False,False
776821,2025-08-09,2025,656941,L,518876,R,field_out,False,False
776821,2025-08-09,2025,547180,L,518876,R,strikeout,True,False
776821,2025-08-09,2025,673962,R,650911,L,field_out,False,False
776821,2025-08-09,2025,666969,R,650911,L,field_out,False,False
776821,2025-08-09,2025,669394,R,650911,L,field_out,False,False
776821,2025-08-09,2025,592663,R,518876,R,single,False,False
776821,2025-08-09,2025,592206,R,518876,R,strikeout,True,False
776821,2025-08-09,2025,669016,L,676395,L,double,False,False
776821,2025-08-09,2025,596146,L,676395,L,fielders_choice_out,False,False
776821,2025-08-09,2025,805249,R,676395,L,walk,False,True
776821,2025-08-09,2025,681082,L,676395,L,strikeout,True,False
776821,2025-08-09,2025,543309,R,650911,L,strikeout,True,False
776821,2025-08-09,2025,677649,R,650911,L,single,False,False
776821,2025-08-09,2025,664059,R,650911,L,field_out,False,False
776821,2025-08-09,2025,608369,L,650911,L,single,False,False
776821,2025-08-09,2025,543760,R,650911,L,walk,False,True
776821,2025-08-09,2025,694671,R,650911,L,field_out,False,False
776821,2025-08-09,2025,607208,R,676395,L,walk,False,True
776821,2025-08-09,2025,656941,L,676395,L,strikeout,True,False
776821,2025-08-09,2025,547180,L,676395,L,strikeout,True,False
776821,2025-08-09,2025,592663,R,668390,R,field_out,False,False
776821,2025-08-09,2025,673962,R,650911,L,strikeout,True,False
776821,2025-08-09,2025,666969,R,650911,L,strikeout,True,False
776821,2025-08-09,2025,669394,R,650911,L,double,False,False
776821,2025-08-09,2025,543309,R,650911,L,field_out,False,False
776821,2025-08-09,2025,592206,R,668390,R,field_out,False,False
776821,2025-08-09,2025,669016,L,668390,R,single,False,False
776821,2025-08-09,2025,596146,L,668390,R,field_out,False,False
776821,2025-08-09,2025,805249,R,668390,R,field_out,False,False
776821,2025-08-09,2025,677649,R,621381,L,single,False,False
776821,2025-08-09,2025,664059,R,621381,L,strikeout,True,False
776821,2025-08-09,2025,608369,L,621381,L,field_out,False,False
776821,2025-08-09,2025,543760,R,621381,L,force_out,False,False
776821,2025-08-09,2025,681082,L,681168,R,strikeout,True,False
776821,2025-08-09,2025,607208,R,681168,R,walk,False,True
776821,2025-08-09,2025,656941,L,681168,R,field_out,False,False
776821,2025-08-09,2025,547180,L,681168,R,field_out,False,False
776821,2025-08-09,2025,694671,R,689147,R,strikeout,True,False
776821,2025-08-09,2025,673962,R,689147,R,strikeout,True,False
776821,2025-08-09,2025,666969,R,689147,R,single,False,False
776821,2025-08-09,2025,592626,L,689147,R,strikeout,True,False
776821,2025-08-09,2025,592663,R,681168,R,single,False,False
776821,2025-08-09,2025,592206,R,681168,R,force_out,False,False
776821,2025-08-09,2025,669016,L,681168,R,strikeout,True,False
776821,2025-08-09,2025,596146,L,681168,R,walk,False,True
776821,2025-08-09,2025,624641,R,681168,R,single,False,False
776821,2025-08-09,2025,681082,L,681168,R,double,False,False
776821,2025-08-09,2025,607208,R,681168,R,home_run,False,False
776821,2025-08-09,2025,656941,L,681168,R,field_out,False,False
776821,2025-08-09,2025,543309,R,676661,R,field_out,False,False
776821,2025-08-09,2025,677649,R,676661,R,field_out,False,False
776821,2025-08-09,2025,669701,L,676661,R,walk,False,True
776821,2025-08-09,2025,608369,L,676661,R,field_out,False,False
776827,2025-08-09,2025,573262,L,657746,R,home_run,False,False
776827,2025-08-09,2025,677951,R,657746,R,field_out,False,False
776827,2025-08-09,2025,686469,L,657746,R,strikeout,True,False
776827,2025-08-09,2025,672580,R,657746,R,single,False,False
776827,2025-08-09,2025,521692,R,657746,R,field_out,False,False
776827,2025-08-09,2025,702176,L,607625,R,field_out,False,False
776827,2025-08-09,2025,670242,L,607625,R,home_run,False,False
776827,2025-08-09,2025,680777,R,607625,R,walk,False,True
776827,2025-08-09,2025,665019,L,607625,R,single,False,False
776827,2025-08-09,2025,807712,R,607625,R,single,False,False
776827,2025-08-09,2025,668904,R,607625,R,fielders_choice,False,False
776827,2025-08-09,2025,686797,L,607625,R,field_out,False,False
776827,2025-08-09,2025,666397,L,607625,R,field_out,False,False
776827,2025-08-09,2025,624428,L,657746,R,field_out,False,False
776827,2025-08-09,2025,663697,R,657746,R,field_out,False,False
776827,2025-08-09,2025,670231,L,657746,R,strikeout,True,False
776827,2025-08-09,2025,681508,L,607625,R,walk,False,True
776827,2025-08-09,2025,702176,L,607625,R,single,False,False
776827,2025-08-09,2025,670242,L,607625,R,strikeout,True,False
776827,2025-08-09,2025,680777,R,607625,R,single,False,False
776827,2025-08-09,2025,665019,L,607625,R,field_out,False,False
776827,2025-08-09,2025,807712,R,607625,R,single,False,False
776827,2025-08-09,2025,668904,R,607625,R,force_out,False,False
776827,2025-08-09,2025,664728,L,657746,R,field_out,False,False
776827,2025-08-09,2025,573262,L,657746,R,strikeout,True,False
776827,2025-08-09,2025,677951,R,657746,R,field_out,False,False
776827,2025-08-09,2025,686797,L,607625,R,single,False,False
776827,2025-08-09,2025,666397,L,607625,R,grounded_into_double_play,False,False
776827,2025-08-09,2025,681508,L,607625,R,field_out,False,False
776827,2025-08-09,2025,686469,L,657746,R,hit_by_pitch,False,False
776827,2025-08-09,2025,672580,R,657746,R,strikeout,True,False
776827,2025-08-09,2025,521692,R,657746,R,grounded_into_double_play,False,False
776827,2025-08-09,2025,702176,L,607625,R,field_out,False,False
776827,2025-08-09,2025,670242,L,607625,R,field_out,False,False
776827,2025-08-09,2025,680777,R,607625,R,single,False,False
776827,2025-08-09,2025,665019,L,607625,R,home_run,False,False
776827,2025-08-09,2025,807712,R,607625,R,field_out,False,False
776827,2025-08-09,2025,624428,L,657746,R,strikeout,True,False
776827,2025-08-09,2025,663697,R,657746,R,single,False,False
776827,2025-08-09,2025,670231,L,657746,R,single,False,False
776827,2025-08-09,2025,664728,L,657746,R,field_out,False,False
776827,2025-08-09,2025,573262,L,657746,R,field_out,False,False
776827,2025-08-09,2025,668904,R,663738,L,field_out,False,False
776827,2025-08-09,2025,686797,R,663738,L,single,False,False
776827,2025-08-09,2025,668885,R,663738,L,field_out,False,False
776827,2025-08-09,2025,681508,R,663738,L,field_out,False,False
776827,2025-08-09,2025,677951,R,701519,R,home_run,False,False
776827,2025-08-09,2025,686469,L,701519,R,field_out,False,False
776827,2025-08-09,2025,672580,R,701519,R,field_out,False,False
776827,2025-08-09,2025,521692,R,701519,R,field_out,False,False
776827,2025-08-09,2025,702176,L,663738,L,single,False,False
776827,2025-08-09,2025,670242,L,663738,L,double,False,False
776827,2025-08-09,2025,680777,R,663738,L,single,False,False
776827,2025-08-09,2025,665019,L,663738,L,fielders_choice_out,False,False
776827,2025-08-09,2025,807712,R,663738,L,field_out,False,False
776827,2025-08-09,2025,668904,R,663738,L,double,False,False
776827,2025-08-09,2025,624428,L,701519,R,field_out,False,False
776827,2025-08-09,2025,663697,R,701519,R,field_out,False,False
776827,2025-08-09,2025,670231,L,701519,R,strikeout,True,False
776827,2025-08-09,2025,686797,L,664199,R,field_out,False,False
776827,2025-08-09,2025,668885,R,664199,R,walk,False,True
776827,2025-08-09,2025,681508,L,664199,R,strikeout,True,False
776827,2025-08-09,2025,702176,L,664199,R,field_out,False,False
776827,2025-08-09,2025,664728,L,701519,R,double,False,False
776827,2025-08-09,2025,573262,L,701519,R,walk,False,True
776827,2025-08-09,2025,677951,R,701519,R,strikeout,True,False
776827,2025-08-09,2025,686469,L,701519,R,single,False,False
776827,2025-08-09,2025,672580,R,663485,R,force_out,False,False
776827,2025-08-09,2025,521692,R,663485,R,walk,False,True
776827,2025-08-09,2025,624428,L,663485,R,field_out,False,False
776827,2025-08-09,2025,670242,L,669674,L,field_out,False,False
776827,2025-08-09,2025,680777,R,669674,L,strikeout,True,False
776827,2025-08-09,2025,665019,L,669674,L,field_out,False,False
776827,2025-08-09,2025,663697,R,621139,R,strikeout,True,False
776827,2025-08-09,2025,670231,L,621139,R,double,False,False
776827,2025-08-09,2025,664728,L,621139,R,single,False,False
776827,2025-08-09,2025,573262,L,621139,R,field_out,False,False
776827,2025-08-09,2025,677951,R,621139,R,field_out,False,False
776828,2025-08-09,2025,596019,L,605540,R,strikeout,True,False
776828,2025-08-09,2025,665742,L,605540,R,home_run,False,False
776828,2025-08-09,2025,624413,R,605540,R,field_out,False,False
776828,2025-08-09,2025,607043,L,605540,R,strikeout,True,False
776828,2025-08-09,2025,686217,L,673540,R,field_out,False,False
776828,2025-08-09,2025,661388,R,673540,R,field_out,False,False
776828,2025-08-09,2025,686555,L,673540,R,walk,False,True
776828,2025-08-09,2025,592885,L,673540,R,force_out,False,False
776828,2025-08-09,2025,516782,R,605540,R,home_run,False,False
776828,2025-08-09,2025,643446,L,605540,R,field_out,False,False
776828,2025-08-09,2025,682626,R,605540,R,walk,False,True
776828,2025-08-09,2025,677595,L,605540,R,strikeout,True,False
776828,2025-08-09,2025,656775,L,605540,R,force_out,False,False
776828,2025-08-09,2025,683734,R,673540,R,field_out,False,False
776828,2025-08-09,2025,663368,L,673540,R,strikeout,True,False
776828,2025-08-09,2025,668930,L,673540,R,field_out,False,False
776828,2025-08-09,2025,596019,L,605540,R,field_out,False,False
776828,2025-08-09,2025,665742,L,605540,R,strikeout,True,False
776828,2025-08-09,2025,624413,R,605540,R,field_out,False,False
776828,2025-08-09,2025,702332,R,673540,R,double,False,False
776828,2025-08-09,2025,687401,R,673540,R,fielders_choice_out,False,False
776828,2025-08-09,2025,686217,L,673540,R,force_out,False,False
776828,2025-08-09,2025,661388,R,673540,R,force_out,False,False
776828,2025-08-09,2025,607043,L,605540,R,walk,False,True
776828,2025-08-09,2025,516782,R,605540,R,strikeout,True,False
776828,2025-08-09,2025,643446,L,605540,R,single,False,False
776828,2025-08-09,2025,682626,R,605540,R,grounded_into_double_play,False,False
776828,2025-08-09,2025,686555,L,673540,R,strikeout,True,False
776828,2025-08-09,2025,592885,L,673540,R,field_out,False,False
776828,2025-08-09,2025,683734,R,673540,R,field_out,False,False
776828,2025-08-09,2025,677595,L,605540,R,field_out,False,False
776828,2025-08-09,2025,656775,L,605540,R,field_out,False,False
